file_id,rf
j_1308413,2
j_1308766,2
j_1309000,2
j_13091,2
j_1309565,2
j_1309608,2
j_1309770,2
j_1309997,2
j_1310449,2
j_1310922,2
j_1311169,2
j_1311694,2
j_1312217,2
j_1312225,2
j_1312485,2
j_1313261,2
j_1313299,3
j_131349,2
j_1314459,2
j_1314905,2
j_1315508,2
j_1315815,2
j_1317067,2
j_1317916,2
j_1318383,2
j_1318635,2
j_1319633,2
j_1320378,2
j_1320597,2
j_1321635,2
j_1322107,2
j_1323243,2
j_1323450,2
j_1323578,2
j_1323812,2
j_132481,2
j_1324912,2
j_1325616,2
j_1326937,2
j_1327318,2
j_1327376,2
j_1327415,2
j_132809,2
j_1328878,2
j_1329448,2
j_1329535,2
j_1329934,2
j_1330218,2
j_1330521,2
j_1330629,2
j_1330693,2
j_133096,2
j_1331406,2
j_1331584,2
j_1331734,2
j_1332322,2
j_1332819,2
j_1333101,2
j_1333370,2
j_133342,2
j_1334703,2
j_1334874,3
j_1335015,2
j_1335024,2
j_1335494,2
j_1335783,2
j_1336295,2
j_1337173,2
j_1337474,2
j_1338086,3
j_1338319,2
j_1338431,2
j_1338742,2
j_1338787,2
j_133898,2
j_1339528,2
j_1340229,2
j_1340386,2
j_1340856,2
j_1341583,2
j_1341666,2
j_1342161,2
j_1342254,2
j_1342391,2
j_134279,2
j_1343106,2
j_1343559,2
j_1344274,2
j_1344611,2
j_1345144,2
j_1345707,2
j_1346016,2
j_1346244,2
j_1346951,2
j_1347013,2
j_134703,2
j_1347579,2
j_1347814,2
j_1348199,2
j_134824,2
j_1348566,2
j_1348929,2
j_1349134,2
j_1349138,2
j_1349261,2
j_1349948,2
j_1350048,2
j_1350438,2
j_1350577,2
j_1350887,2
j_1350891,2
j_1351657,2
j_1351756,2
j_1351850,2
j_1351874,2
j_1352379,2
j_1352635,2
j_1352837,2
j_135311,2
j_1353272,2
j_1353292,2
j_1353310,2
j_1353399,2
j_1353482,2
j_1353972,2
j_1354324,2
j_1354603,2
j_1354627,2
j_1354629,2
j_1354724,2
j_135473,2
j_1354874,2
j_1355417,2
j_135780,2
j_1358497,2
j_1358834,2
j_1359045,2
j_1359300,2
j_1359309,2
j_1359616,2
j_1360003,2
j_1360123,2
j_1360754,2
j_1361544,2
j_1362231,2
j_1362240,2
j_1362749,2
j_1363820,2
j_1363824,2
j_13639,2
j_1364076,2
j_1364516,2
j_1364896,2
j_1365144,2
j_136549,2
j_1365786,2
j_1365797,2
j_1365997,2
j_1366591,2
j_136699,2
j_1367436,2
j_1367567,2
j_1367706,2
j_1367779,2
j_1367848,2
j_1368656,2
j_1368690,2
j_13689,2
j_1369281,2
j_1369487,2
j_1369545,2
j_1370308,2
j_1370740,2
j_137085,2
j_1371259,2
j_137212,2
j_1372247,2
j_1372520,2
j_1372732,2
j_1373190,2
j_1373381,2
j_1373425,2
j_1373692,2
j_1374259,2
j_1374914,2
j_1374940,2
j_1374954,2
j_1375033,2
j_1375153,2
j_1375245,2
j_1375683,2
j_1376322,2
j_137641,2
j_1377030,2
j_1377509,2
j_13778,2
j_1378140,2
j_137819,2
j_1378276,2
j_1378547,2
j_1378714,2
j_1379749,2
j_1379777,2
j_138008,2
j_1380851,2
j_1381691,2
j_1381816,2
j_1381841,2
j_1382392,2
j_1382828,2
j_1383870,2
j_1384264,2
j_1385729,2
j_138592,2
j_1385933,2
j_1386274,2
j_1386288,2
j_1386578,2
j_1387439,2
j_1387860,2
j_1387896,2
j_1387931,2
j_1388104,2
j_1388599,2
j_1389521,2
j_1389597,2
j_1390332,2
j_1390980,2
j_1391002,2
j_1391036,2
j_1391116,2
j_1391217,2
j_139129,2
j_1391832,2
j_1391968,2
j_1392109,2
j_1392839,2
j_1393088,2
j_1393129,2
j_1394342,2
j_1394948,2
j_1395015,2
j_1395495,2
j_1395529,2
j_1395901,2
j_1396502,2
j_1396552,2
j_1397787,2
j_1397891,2
j_1398052,2
j_1399120,2
j_1399436,2
j_1400139,2
j_1400529,2
j_1401292,2
j_1402427,2
j_1403887,2
j_1403967,2
j_1406059,2
j_1406447,2
j_1406901,2
j_1407039,2
j_1407482,2
j_14075,2
j_1407542,2
j_1407634,2
j_1407736,2
j_1407969,2
j_1408465,2
j_1408541,2
j_1408656,2
j_1409518,2
j_1409692,2
j_1410026,2
j_141076,2
j_1411825,2
j_1412150,2
j_1412399,2
j_1412501,2
j_1413662,2
j_1414232,2
j_1414233,2
j_1414327,2
j_1414426,2
j_1414801,2
j_1414962,2
j_1415050,2
j_1415140,2
j_1415174,2
j_1415622,2
j_1415651,2
j_1415740,2
j_1416175,2
j_141621,2
j_1416593,2
j_1416943,2
j_1417348,2
j_1418740,2
j_1419522,2
j_1419679,2
j_1419904,2
j_1419907,2
j_1421275,2
j_1421637,2
j_1421699,2
j_1422034,2
j_1422377,2
j_1423896,2
j_1423943,2
j_1424102,2
j_1424228,2
j_1425028,2
j_142513,2
j_1425176,2
j_1426006,2
j_1427542,3
j_1428004,2
j_142986,2
j_1430384,2
j_1430541,2
j_1431008,2
j_1431029,2
j_1431301,2
j_1431804,2
j_1432013,2
j_1432192,2
j_1432228,2
j_1433260,2
j_1433281,3
j_1433940,2
j_1434082,2
j_1434379,2
j_1434603,2
j_1434922,2
j_1434956,2
j_1436176,2
j_1436760,2
j_1438326,2
j_1438786,2
j_1439353,2
j_1439361,2
j_1439956,2
j_1440000,2
j_1440740,2
j_1440761,2
j_1440830,2
j_1441553,2
j_1441607,2
j_1442354,2
j_1442514,2
j_1442863,2
j_144289,2
j_1443655,2
j_1444010,2
j_1444280,2
j_1444286,2
j_1444866,2
j_1445149,2
j_1445542,2
j_1445565,2
j_1445578,2
j_1445777,2
j_1446005,2
j_1446622,2
j_1447069,2
j_1447477,2
j_1447844,2
j_1448197,2
j_1448696,2
j_1449056,2
j_1449255,2
j_1449404,2
j_1449555,2
j_1450313,2
j_1451139,2
j_1451280,2
j_1451713,2
j_1451856,2
j_1452713,2
j_1453189,2
j_1453609,2
j_1453746,2
j_1454285,2
j_1456046,2
