file_path,rf
/exp/day2/data/j_1982841.txt,3
/exp/day2/data/j_198378.txt,3
/exp/day2/data/j_1983963.txt,4
/exp/day2/data/j_1985868.txt,3
/exp/day2/data/j_1985968.txt,3
/exp/day2/data/j_1986409.txt,5
/exp/day2/data/j_1987697.txt,3
/exp/day2/data/j_1988343.txt,0
/exp/day2/data/j_1988803.txt,5
/exp/day2/data/j_1990588.txt,3
/exp/day2/data/j_199117.txt,0
/exp/day2/data/j_1991808.txt,3
/exp/day2/data/j_1991860.txt,5
/exp/day2/data/j_1991915.txt,2
/exp/day2/data/j_1992022.txt,3
/exp/day2/data/j_1992075.txt,5
/exp/day2/data/j_1992625.txt,2
/exp/day2/data/j_199292.txt,0
/exp/day2/data/j_1993090.txt,5
/exp/day2/data/j_1993096.txt,4
/exp/day2/data/j_199355.txt,0
/exp/day2/data/j_1993619.txt,4
/exp/day2/data/j_1994094.txt,5
/exp/day2/data/j_199422.txt,4
/exp/day2/data/j_1994473.txt,0
/exp/day2/data/j_1995196.txt,0
/exp/day2/data/j_1995419.txt,5
/exp/day2/data/j_1995545.txt,0
/exp/day2/data/j_1996433.txt,5
/exp/day2/data/j_1996541.txt,5
/exp/day2/data/j_1996963.txt,5
/exp/day2/data/j_1997002.txt,0
/exp/day2/data/j_1997042.txt,4
/exp/day2/data/j_1998807.txt,3
/exp/day2/data/j_1998859.txt,0
/exp/day2/data/j_1999814.txt,0
/exp/day2/data/j_2000094.txt,5
/exp/day2/data/j_2000335.txt,3
/exp/day2/data/j_2000926.txt,0
/exp/day2/data/j_2001178.txt,3
/exp/day2/data/j_2001181.txt,3
/exp/day2/data/j_2001573.txt,3
/exp/day2/data/j_2001748.txt,4
/exp/day2/data/j_2001918.txt,0
/exp/day2/data/j_2003077.txt,4
/exp/day2/data/j_200381.txt,3
/exp/day2/data/j_2005524.txt,0
/exp/day2/data/j_2006277.txt,0
/exp/day2/data/j_2006281.txt,3
/exp/day2/data/j_2006510.txt,0
/exp/day2/data/j_2007174.txt,4
/exp/day2/data/j_2007177.txt,3
/exp/day2/data/j_2007542.txt,5
/exp/day2/data/j_2007841.txt,3
/exp/day2/data/j_2008065.txt,0
/exp/day2/data/j_2008179.txt,5
/exp/day2/data/j_2009145.txt,5
/exp/day2/data/j_2009503.txt,0
/exp/day2/data/j_2009505.txt,4
/exp/day2/data/j_200970.txt,3
/exp/day2/data/j_2009934.txt,3
/exp/day2/data/j_2011472.txt,5
/exp/day2/data/j_2012694.txt,3
/exp/day2/data/j_2012721.txt,2
/exp/day2/data/j_2013237.txt,5
/exp/day2/data/j_2013326.txt,5
/exp/day2/data/j_2013516.txt,4
/exp/day2/data/j_2013575.txt,3
/exp/day2/data/j_2013875.txt,5
/exp/day2/data/j_2013924.txt,5
/exp/day2/data/j_2013959.txt,3
/exp/day2/data/j_201404.txt,3
/exp/day2/data/j_2014078.txt,2
/exp/day2/data/j_201446.txt,5
/exp/day2/data/j_2014705.txt,5
/exp/day2/data/j_2014783.txt,5
/exp/day2/data/j_2015140.txt,0
/exp/day2/data/j_201586.txt,5
/exp/day2/data/j_2016035.txt,3
/exp/day2/data/j_2016298.txt,4
/exp/day2/data/j_2017101.txt,5
/exp/day2/data/j_201730.txt,5
/exp/day2/data/j_2017522.txt,0
/exp/day2/data/j_201765.txt,3
/exp/day2/data/j_2018415.txt,3
/exp/day2/data/j_2018446.txt,0
/exp/day2/data/j_2018592.txt,3
/exp/day2/data/j_2018847.txt,0
/exp/day2/data/j_2019929.txt,5
/exp/day2/data/j_2019999.txt,4
/exp/day2/data/j_2020021.txt,3
/exp/day2/data/j_2020684.txt,0
/exp/day2/data/j_2020971.txt,5
/exp/day2/data/j_2021083.txt,4
/exp/day2/data/j_2021131.txt,4
/exp/day2/data/j_2022414.txt,5
/exp/day2/data/j_2022740.txt,5
/exp/day2/data/j_2023055.txt,5
/exp/day2/data/j_2023251.txt,2
/exp/day2/data/j_2023407.txt,3
/exp/day2/data/j_2023992.txt,4
/exp/day2/data/j_202458.txt,3
/exp/day2/data/j_2024728.txt,3
/exp/day2/data/j_2024819.txt,0
/exp/day2/data/j_2024914.txt,5
/exp/day2/data/j_2024941.txt,4
/exp/day2/data/j_2025692.txt,3
/exp/day2/data/j_2026013.txt,5
/exp/day2/data/j_2026334.txt,2
/exp/day2/data/j_2027202.txt,5
/exp/day2/data/j_2027304.txt,0
/exp/day2/data/j_2028384.txt,3
/exp/day2/data/j_2029478.txt,4
/exp/day2/data/j_2030612.txt,5
/exp/day2/data/j_2030880.txt,5
/exp/day2/data/j_2031469.txt,5
/exp/day2/data/j_2031714.txt,5
/exp/day2/data/j_2032468.txt,3
/exp/day2/data/j_2032553.txt,5
/exp/day2/data/j_2034372.txt,5
/exp/day2/data/j_203455.txt,0
/exp/day2/data/j_2034782.txt,3
/exp/day2/data/j_2034973.txt,3
/exp/day2/data/j_2034976.txt,5
/exp/day2/data/j_2036694.txt,4
/exp/day2/data/j_2036774.txt,5
/exp/day2/data/j_2036949.txt,3
/exp/day2/data/j_2037279.txt,5
/exp/day2/data/j_2037489.txt,0
/exp/day2/data/j_2037715.txt,2
/exp/day2/data/j_2037907.txt,5
/exp/day2/data/j_2039318.txt,3
/exp/day2/data/j_2039325.txt,3
/exp/day2/data/j_2039419.txt,3
/exp/day2/data/j_2039543.txt,5
/exp/day2/data/j_2040088.txt,5
/exp/day2/data/j_2040366.txt,5
/exp/day2/data/j_2041079.txt,4
/exp/day2/data/j_2041448.txt,3
/exp/day2/data/j_2041469.txt,5
/exp/day2/data/j_2041519.txt,5
/exp/day2/data/j_2041646.txt,5
/exp/day2/data/j_2042034.txt,0
/exp/day2/data/j_2042082.txt,3
/exp/day2/data/j_2042720.txt,0
/exp/day2/data/j_2042761.txt,5
/exp/day2/data/j_2043009.txt,4
/exp/day2/data/j_2043225.txt,5
/exp/day2/data/j_2043374.txt,3
/exp/day2/data/j_204393.txt,4
/exp/day2/data/j_2044053.txt,3
/exp/day2/data/j_2044432.txt,3
/exp/day2/data/j_2044826.txt,3
/exp/day2/data/j_2044873.txt,3
/exp/day2/data/j_2045058.txt,2
/exp/day2/data/j_2045251.txt,3
/exp/day2/data/j_2045560.txt,4
/exp/day2/data/j_2045914.txt,3
/exp/day2/data/j_2046912.txt,4
/exp/day2/data/j_2047371.txt,4
/exp/day2/data/j_2047785.txt,3
/exp/day2/data/j_2048176.txt,4
/exp/day2/data/j_2048411.txt,5
/exp/day2/data/j_2048581.txt,3
/exp/day2/data/j_2048743.txt,5
/exp/day2/data/j_2050409.txt,3
/exp/day2/data/j_2050879.txt,5
/exp/day2/data/j_2050893.txt,4
/exp/day2/data/j_2051027.txt,5
/exp/day2/data/j_2051232.txt,5
/exp/day2/data/j_205141.txt,4
/exp/day2/data/j_2051422.txt,4
/exp/day2/data/j_2052040.txt,3
/exp/day2/data/j_2053044.txt,3
/exp/day2/data/j_2053307.txt,0
/exp/day2/data/j_2053440.txt,3
/exp/day2/data/j_2053832.txt,5
/exp/day2/data/j_2054351.txt,3
/exp/day2/data/j_2054699.txt,5
/exp/day2/data/j_205474.txt,4
/exp/day2/data/j_2055194.txt,4
/exp/day2/data/j_2055417.txt,3
/exp/day2/data/j_2056436.txt,0
/exp/day2/data/j_2056439.txt,3
/exp/day2/data/j_2056686.txt,3
/exp/day2/data/j_2057508.txt,5
/exp/day2/data/j_2058010.txt,5
/exp/day2/data/j_2059758.txt,4
/exp/day2/data/j_2060392.txt,5
/exp/day2/data/j_2060511.txt,4
/exp/day2/data/j_2061017.txt,3
/exp/day2/data/j_2061452.txt,5
/exp/day2/data/j_2062555.txt,3
/exp/day2/data/j_206340.txt,0
/exp/day2/data/j_2063837.txt,3
/exp/day2/data/j_2063990.txt,5
/exp/day2/data/j_2064789.txt,5
/exp/day2/data/j_2066035.txt,5
/exp/day2/data/j_2066383.txt,5
/exp/day2/data/j_2066729.txt,3
/exp/day2/data/j_2067153.txt,5
/exp/day2/data/j_2067996.txt,5
/exp/day2/data/j_2068119.txt,3
/exp/day2/data/j_2068527.txt,5
/exp/day2/data/j_2068920.txt,3
/exp/day2/data/j_2069284.txt,4
/exp/day2/data/j_206951.txt,5
/exp/day2/data/j_2070494.txt,5
/exp/day2/data/j_2071104.txt,5
/exp/day2/data/j_2071215.txt,5
/exp/day2/data/j_2071395.txt,0
/exp/day2/data/j_2072205.txt,2
/exp/day2/data/j_2072310.txt,5
/exp/day2/data/j_2074298.txt,4
/exp/day2/data/j_2075063.txt,0
/exp/day2/data/j_2075353.txt,3
/exp/day2/data/j_207578.txt,3
/exp/day2/data/j_2075823.txt,5
/exp/day2/data/j_2076175.txt,2
/exp/day2/data/j_2076764.txt,4
/exp/day2/data/j_2076900.txt,5
/exp/day2/data/j_207734.txt,5
/exp/day2/data/j_2077593.txt,5
/exp/day2/data/j_207768.txt,3
/exp/day2/data/j_2077695.txt,0
/exp/day2/data/j_2078854.txt,5
/exp/day2/data/j_2079524.txt,5
/exp/day2/data/j_2079679.txt,3
/exp/day2/data/j_2079859.txt,3
/exp/day2/data/j_2080224.txt,5
/exp/day2/data/j_2080548.txt,4
/exp/day2/data/j_2081198.txt,4
/exp/day2/data/j_2081685.txt,3
/exp/day2/data/j_208178.txt,0
/exp/day2/data/j_2082203.txt,0
/exp/day2/data/j_2082205.txt,4
/exp/day2/data/j_2082719.txt,5
/exp/day2/data/j_2083324.txt,4
/exp/day2/data/j_2083478.txt,3
/exp/day2/data/j_2083874.txt,2
/exp/day2/data/j_2083961.txt,5
/exp/day2/data/j_2084211.txt,4
/exp/day2/data/j_2084270.txt,4
/exp/day2/data/j_2085800.txt,3
/exp/day2/data/j_2085959.txt,3
/exp/day2/data/j_2086476.txt,2
/exp/day2/data/j_2086650.txt,3
/exp/day2/data/j_2086689.txt,3
/exp/day2/data/j_2087345.txt,3
/exp/day2/data/j_2087591.txt,3
/exp/day2/data/j_2088065.txt,3
/exp/day2/data/j_2088605.txt,5
/exp/day2/data/j_2088624.txt,5
/exp/day2/data/j_2088837.txt,3
/exp/day2/data/j_2088956.txt,3
/exp/day2/data/j_2089876.txt,5
/exp/day2/data/j_2090347.txt,3
/exp/day2/data/j_2090729.txt,3
/exp/day2/data/j_2091305.txt,3
/exp/day2/data/j_2091372.txt,0
/exp/day2/data/j_2091848.txt,4
/exp/day2/data/j_209206.txt,5
/exp/day2/data/j_209217.txt,0
/exp/day2/data/j_2092976.txt,0
/exp/day2/data/j_2093102.txt,5
/exp/day2/data/j_2093345.txt,4
/exp/day2/data/j_2093385.txt,4
/exp/day2/data/j_2093709.txt,4
/exp/day2/data/j_209385.txt,3
/exp/day2/data/j_2094264.txt,5
/exp/day2/data/j_2094648.txt,5
/exp/day2/data/j_209470.txt,3
/exp/day2/data/j_2094778.txt,3
/exp/day2/data/j_2095218.txt,3
/exp/day2/data/j_2095848.txt,5
/exp/day2/data/j_2096659.txt,5
/exp/day2/data/j_209722.txt,5
/exp/day2/data/j_2097376.txt,5
/exp/day2/data/j_2097846.txt,5
/exp/day2/data/j_2098656.txt,5
/exp/day2/data/j_2098931.txt,3
/exp/day2/data/j_2099484.txt,5
/exp/day2/data/j_2099695.txt,5
/exp/day2/data/j_2099938.txt,2
/exp/day2/data/j_2100994.txt,2
/exp/day2/data/j_2101767.txt,4
/exp/day2/data/j_2102177.txt,5
/exp/day2/data/j_2102186.txt,3
/exp/day2/data/j_2102947.txt,4
/exp/day2/data/j_2103044.txt,3
/exp/day2/data/j_210313.txt,3
/exp/day2/data/j_2103133.txt,5
/exp/day2/data/j_2103279.txt,3
/exp/day2/data/j_2103539.txt,5
/exp/day2/data/j_2104314.txt,4
/exp/day2/data/j_2105079.txt,3
/exp/day2/data/j_2105193.txt,5
/exp/day2/data/j_2105564.txt,3
/exp/day2/data/j_2105904.txt,3
/exp/day2/data/j_2105919.txt,3
/exp/day2/data/j_2106683.txt,2
/exp/day2/data/j_2107011.txt,3
/exp/day2/data/j_2107369.txt,3
/exp/day2/data/j_210808.txt,5
/exp/day2/data/j_2108728.txt,5
/exp/day2/data/j_2108796.txt,5
/exp/day2/data/j_2109023.txt,3
/exp/day2/data/j_2109117.txt,3
/exp/day2/data/j_210962.txt,0
/exp/day2/data/j_2109752.txt,3
/exp/day2/data/j_2109888.txt,4
/exp/day2/data/j_2110040.txt,3
/exp/day2/data/j_2110306.txt,5
/exp/day2/data/j_211036.txt,4
/exp/day2/data/j_2112173.txt,5
/exp/day2/data/j_2112638.txt,0
/exp/day2/data/j_2113250.txt,5
/exp/day2/data/j_2113266.txt,0
/exp/day2/data/j_2113556.txt,3
/exp/day2/data/j_2113598.txt,3
/exp/day2/data/j_2114733.txt,4
/exp/day2/data/j_2115418.txt,4
/exp/day2/data/j_2115487.txt,0
/exp/day2/data/j_2116274.txt,3
/exp/day2/data/j_2116878.txt,5
/exp/day2/data/j_2116925.txt,0
/exp/day2/data/j_2116993.txt,5
/exp/day2/data/j_2118724.txt,3
/exp/day2/data/j_2119120.txt,5
/exp/day2/data/j_2120219.txt,5
/exp/day2/data/j_2120318.txt,4
/exp/day2/data/j_2120536.txt,3
/exp/day2/data/j_2120667.txt,3
/exp/day2/data/j_2120749.txt,3
/exp/day2/data/j_2121090.txt,5
/exp/day2/data/j_212116.txt,4
/exp/day2/data/j_2121470.txt,3
/exp/day2/data/j_2121845.txt,4
/exp/day2/data/j_2122389.txt,4
/exp/day2/data/j_212425.txt,5
/exp/day2/data/j_2124443.txt,4
/exp/day2/data/j_2124785.txt,5
/exp/day2/data/j_212496.txt,3
/exp/day2/data/j_2124964.txt,3
/exp/day2/data/j_2125053.txt,4
/exp/day2/data/j_2125059.txt,3
/exp/day2/data/j_2125240.txt,0
/exp/day2/data/j_2125244.txt,4
/exp/day2/data/j_2125655.txt,0
/exp/day2/data/j_2125819.txt,0
/exp/day2/data/j_2125996.txt,5
/exp/day2/data/j_2126126.txt,5
/exp/day2/data/j_2126199.txt,3
/exp/day2/data/j_2126400.txt,3
/exp/day2/data/j_2126710.txt,5
/exp/day2/data/j_2127942.txt,5
/exp/day2/data/j_2128054.txt,0
/exp/day2/data/j_2128255.txt,3
/exp/day2/data/j_2128530.txt,0
/exp/day2/data/j_2128545.txt,3
/exp/day2/data/j_2128708.txt,3
/exp/day2/data/j_2129130.txt,3
/exp/day2/data/j_2129599.txt,3
/exp/day2/data/j_2129939.txt,3
/exp/day2/data/j_2130347.txt,5
/exp/day2/data/j_2130695.txt,3
/exp/day2/data/j_2131590.txt,3
/exp/day2/data/j_2131872.txt,5
/exp/day2/data/j_2131916.txt,4
/exp/day2/data/j_2132325.txt,5
/exp/day2/data/j_2132500.txt,5
/exp/day2/data/j_2133790.txt,0
/exp/day2/data/j_2133907.txt,4
/exp/day2/data/j_2134684.txt,3
/exp/day2/data/j_2134748.txt,3
/exp/day2/data/j_2135164.txt,0
/exp/day2/data/j_2135469.txt,3
/exp/day2/data/j_2135710.txt,5
/exp/day2/data/j_2136459.txt,5
/exp/day2/data/j_2136741.txt,5
/exp/day2/data/j_2137171.txt,0
/exp/day2/data/j_2138037.txt,5
/exp/day2/data/j_2138551.txt,4
/exp/day2/data/j_2139998.txt,3
/exp/day2/data/j_214019.txt,0
/exp/day2/data/j_2140425.txt,4
/exp/day2/data/j_2140904.txt,5
/exp/day2/data/j_2141634.txt,5
/exp/day2/data/j_2141928.txt,3
/exp/day2/data/j_2142010.txt,0
/exp/day2/data/j_2142343.txt,4
/exp/day2/data/j_214252.txt,3
/exp/day2/data/j_2142829.txt,5
/exp/day2/data/j_214388.txt,5
/exp/day2/data/j_2144259.txt,5
/exp/day2/data/j_2144275.txt,3
/exp/day2/data/j_2144405.txt,0
/exp/day2/data/j_2144597.txt,2
/exp/day2/data/j_2145168.txt,3
/exp/day2/data/j_2145857.txt,2
/exp/day2/data/j_2146250.txt,4
/exp/day2/data/j_2146269.txt,5
/exp/day2/data/j_2146404.txt,3
/exp/day2/data/j_2146841.txt,5
/exp/day2/data/j_2146960.txt,4
/exp/day2/data/j_2147746.txt,5
/exp/day2/data/j_2147894.txt,3
/exp/day2/data/j_2148045.txt,5
/exp/day2/data/j_2148557.txt,4
/exp/day2/data/j_2148789.txt,0
/exp/day2/data/j_2149341.txt,2
/exp/day2/data/j_2150051.txt,4
/exp/day2/data/j_2150729.txt,2
/exp/day2/data/j_2150992.txt,3
/exp/day2/data/j_2151154.txt,3
/exp/day2/data/j_2151793.txt,5
/exp/day2/data/j_2152299.txt,5
/exp/day2/data/j_2152357.txt,2
/exp/day2/data/j_2153148.txt,4
/exp/day2/data/j_2153358.txt,3
/exp/day2/data/j_2153452.txt,3
/exp/day2/data/j_2153502.txt,4
/exp/day2/data/j_2153859.txt,3
/exp/day2/data/j_2153948.txt,3
/exp/day2/data/j_2154145.txt,0
/exp/day2/data/j_2154474.txt,3
/exp/day2/data/j_215461.txt,0
/exp/day2/data/j_215467.txt,5
/exp/day2/data/j_2154738.txt,0
/exp/day2/data/j_2154999.txt,3
/exp/day2/data/j_2155478.txt,5
/exp/day2/data/j_2155652.txt,0
/exp/day2/data/j_2156012.txt,3
/exp/day2/data/j_2156124.txt,5
/exp/day2/data/j_2156355.txt,3
/exp/day2/data/j_2156361.txt,4
/exp/day2/data/j_2156465.txt,3
/exp/day2/data/j_2156999.txt,0
/exp/day2/data/j_2157105.txt,4
/exp/day2/data/j_2157497.txt,4
/exp/day2/data/j_2157533.txt,0
/exp/day2/data/j_2158118.txt,4
/exp/day2/data/j_2158912.txt,0
/exp/day2/data/j_2159654.txt,3
/exp/day2/data/j_2159906.txt,3
/exp/day2/data/j_2160046.txt,0
/exp/day2/data/j_2160057.txt,4
/exp/day2/data/j_2160837.txt,5
/exp/day2/data/j_2161052.txt,3
/exp/day2/data/j_2161343.txt,5
/exp/day2/data/j_2161383.txt,5
/exp/day2/data/j_2161869.txt,3
/exp/day2/data/j_2162367.txt,4
/exp/day2/data/j_2162492.txt,2
/exp/day2/data/j_216305.txt,5
/exp/day2/data/j_2163114.txt,5
/exp/day2/data/j_2163228.txt,4
/exp/day2/data/j_2163594.txt,5
/exp/day2/data/j_2163601.txt,0
/exp/day2/data/j_216387.txt,2
/exp/day2/data/j_2164328.txt,5
/exp/day2/data/j_2165449.txt,0
/exp/day2/data/j_2165530.txt,0
/exp/day2/data/j_2165585.txt,5
/exp/day2/data/j_2165723.txt,5
/exp/day2/data/j_2166477.txt,5
/exp/day2/data/j_2166892.txt,3
/exp/day2/data/j_2167155.txt,5
/exp/day2/data/j_216719.txt,5
/exp/day2/data/j_2168357.txt,5
/exp/day2/data/j_2169226.txt,2
/exp/day2/data/j_2169874.txt,4
/exp/day2/data/j_2171233.txt,3
/exp/day2/data/j_2171324.txt,2
/exp/day2/data/j_2171613.txt,0
/exp/day2/data/j_2171738.txt,3
/exp/day2/data/j_2172084.txt,3
/exp/day2/data/j_2172284.txt,3
/exp/day2/data/j_2172684.txt,4
/exp/day2/data/j_2172719.txt,0
/exp/day2/data/j_2172948.txt,3
/exp/day2/data/j_2172971.txt,2
/exp/day2/data/j_2173193.txt,4
/exp/day2/data/j_2173197.txt,3
/exp/day2/data/j_2173233.txt,0
/exp/day2/data/j_2173931.txt,4
/exp/day2/data/j_2174438.txt,3
/exp/day2/data/j_2175301.txt,0
/exp/day2/data/j_217537.txt,5
/exp/day2/data/j_2175458.txt,3
/exp/day2/data/j_2175934.txt,3
/exp/day2/data/j_2176151.txt,2
/exp/day2/data/j_2176670.txt,5
/exp/day2/data/j_2176739.txt,5
/exp/day2/data/j_2177069.txt,5
/exp/day2/data/j_2177130.txt,5
/exp/day2/data/j_2177608.txt,3
/exp/day2/data/j_2177699.txt,2
/exp/day2/data/j_2178504.txt,2
/exp/day2/data/j_2178605.txt,3
/exp/day2/data/j_2178839.txt,5
/exp/day2/data/j_2178845.txt,4
/exp/day2/data/j_2179689.txt,5
/exp/day2/data/j_2179920.txt,4
/exp/day2/data/j_2180413.txt,3
/exp/day2/data/j_2180418.txt,2
/exp/day2/data/j_2180581.txt,0
/exp/day2/data/j_2180675.txt,5
/exp/day2/data/j_2181339.txt,0
/exp/day2/data/j_2181343.txt,3
/exp/day2/data/j_2181417.txt,4
/exp/day2/data/j_2181700.txt,4
/exp/day2/data/j_2182359.txt,5
/exp/day2/data/j_2183124.txt,3
/exp/day2/data/j_2183525.txt,3
/exp/day2/data/j_2184139.txt,5
/exp/day2/data/j_2184817.txt,2
/exp/day2/data/j_218525.txt,5
/exp/day2/data/j_2185428.txt,3
/exp/day2/data/j_218686.txt,0
/exp/day2/data/j_2186993.txt,4
/exp/day2/data/j_2187159.txt,3
/exp/day2/data/j_2187324.txt,3
/exp/day2/data/j_2187364.txt,5
/exp/day2/data/j_2187762.txt,2
/exp/day2/data/j_2187983.txt,5
/exp/day2/data/j_2188269.txt,3
/exp/day2/data/j_2188421.txt,5
/exp/day2/data/j_2188568.txt,3
/exp/day2/data/j_2188831.txt,3
/exp/day2/data/j_2188904.txt,5
/exp/day2/data/j_2189020.txt,5
/exp/day2/data/j_2189600.txt,5
/exp/day2/data/j_2190528.txt,5
/exp/day2/data/j_2191233.txt,5
/exp/day2/data/j_2191349.txt,0
/exp/day2/data/j_2191810.txt,3
/exp/day2/data/j_2191870.txt,2
/exp/day2/data/j_2192246.txt,3
/exp/day2/data/j_2192746.txt,5
/exp/day2/data/j_2192961.txt,3
/exp/day2/data/j_2193245.txt,5
/exp/day2/data/j_2193311.txt,5
/exp/day2/data/j_2193397.txt,3
/exp/day2/data/j_2193690.txt,3
/exp/day2/data/j_2193951.txt,3
/exp/day2/data/j_2194990.txt,3
/exp/day2/data/j_2195831.txt,3
/exp/day2/data/j_2195917.txt,3
/exp/day2/data/j_2196121.txt,3
/exp/day2/data/j_2196157.txt,3
/exp/day2/data/j_2197273.txt,5
/exp/day2/data/j_2197676.txt,3
/exp/day2/data/j_2198588.txt,0
/exp/day2/data/j_2199222.txt,0
/exp/day2/data/j_219926.txt,3
/exp/day2/data/j_2199328.txt,5
/exp/day2/data/j_2199600.txt,2
/exp/day2/data/j_2199802.txt,4
/exp/day2/data/j_2199819.txt,0
/exp/day2/data/j_220009.txt,3
/exp/day2/data/j_2200263.txt,4
/exp/day2/data/j_2200345.txt,3
/exp/day2/data/j_2200563.txt,3
/exp/day2/data/j_2200737.txt,3
/exp/day2/data/j_22008.txt,4
/exp/day2/data/j_2201447.txt,3
/exp/day2/data/j_2201763.txt,5
/exp/day2/data/j_2202094.txt,3
/exp/day2/data/j_220228.txt,4
/exp/day2/data/j_2202388.txt,3
/exp/day2/data/j_2202847.txt,5
/exp/day2/data/j_2202941.txt,3
/exp/day2/data/j_2203556.txt,5
/exp/day2/data/j_2204090.txt,5
/exp/day2/data/j_2204164.txt,3
/exp/day2/data/j_2204356.txt,0
/exp/day2/data/j_2204983.txt,5
/exp/day2/data/j_2204997.txt,3
/exp/day2/data/j_220507.txt,4
/exp/day2/data/j_2205380.txt,5
/exp/day2/data/j_2205650.txt,3
/exp/day2/data/j_2205711.txt,0
/exp/day2/data/j_2205732.txt,4
/exp/day2/data/j_220813.txt,3
/exp/day2/data/j_2208968.txt,5
/exp/day2/data/j_2210383.txt,4
/exp/day2/data/j_2211688.txt,4
/exp/day2/data/j_2211704.txt,5
/exp/day2/data/j_2212258.txt,0
/exp/day2/data/j_2213340.txt,4
/exp/day2/data/j_2213557.txt,0
/exp/day2/data/j_2213785.txt,5
/exp/day2/data/j_2213921.txt,2
/exp/day2/data/j_2214047.txt,3
/exp/day2/data/j_2214260.txt,5
/exp/day2/data/j_2214576.txt,4
/exp/day2/data/j_221480.txt,3
/exp/day2/data/j_2214822.txt,3
/exp/day2/data/j_2214871.txt,3
/exp/day2/data/j_221510.txt,4
/exp/day2/data/j_2215188.txt,3
/exp/day2/data/j_2216191.txt,3
/exp/day2/data/j_2216483.txt,5
/exp/day2/data/j_2216505.txt,3
/exp/day2/data/j_2216787.txt,4
/exp/day2/data/j_2218054.txt,2
/exp/day2/data/j_2218451.txt,3
/exp/day2/data/j_2219003.txt,5
/exp/day2/data/j_2219505.txt,5
/exp/day2/data/j_2219846.txt,5
/exp/day2/data/j_2220956.txt,5
/exp/day2/data/j_222111.txt,5
/exp/day2/data/j_2221607.txt,0
/exp/day2/data/j_2221679.txt,0
/exp/day2/data/j_2222124.txt,5
/exp/day2/data/j_2222992.txt,0
/exp/day2/data/j_2223717.txt,5
/exp/day2/data/j_2223725.txt,0
/exp/day2/data/j_2223864.txt,5
/exp/day2/data/j_2224333.txt,5
/exp/day2/data/j_2224578.txt,3
/exp/day2/data/j_222470.txt,5
/exp/day2/data/j_2224794.txt,5
/exp/day2/data/j_2225166.txt,4
/exp/day2/data/j_2225756.txt,3
/exp/day2/data/j_2226675.txt,4
/exp/day2/data/j_222682.txt,5
/exp/day2/data/j_2227034.txt,3
/exp/day2/data/j_2227111.txt,0
/exp/day2/data/j_2227430.txt,4
/exp/day2/data/j_2227501.txt,4
/exp/day2/data/j_2227520.txt,4
/exp/day2/data/j_2227877.txt,4
/exp/day2/data/j_2227910.txt,0
/exp/day2/data/j_2227946.txt,2
/exp/day2/data/j_2228327.txt,3
/exp/day2/data/j_2229008.txt,5
/exp/day2/data/j_2229058.txt,3
/exp/day2/data/j_2229119.txt,5
/exp/day2/data/j_2229275.txt,5
/exp/day2/data/j_2229631.txt,3
/exp/day2/data/j_222970.txt,3
/exp/day2/data/j_2229973.txt,3
/exp/day2/data/j_2230671.txt,3
/exp/day2/data/j_2231696.txt,5
/exp/day2/data/j_223200.txt,4
/exp/day2/data/j_2232232.txt,5
/exp/day2/data/j_2233470.txt,5
/exp/day2/data/j_223427.txt,5
/exp/day2/data/j_2234277.txt,4
/exp/day2/data/j_2234374.txt,4
/exp/day2/data/j_2234705.txt,5
/exp/day2/data/j_2235356.txt,5
/exp/day2/data/j_2236096.txt,5
/exp/day2/data/j_2237459.txt,5
/exp/day2/data/j_223782.txt,2
/exp/day2/data/j_2238488.txt,5
/exp/day2/data/j_2238720.txt,3
/exp/day2/data/j_2238860.txt,4
/exp/day2/data/j_2238996.txt,5
/exp/day2/data/j_2239350.txt,3
/exp/day2/data/j_2239378.txt,5
/exp/day2/data/j_2239448.txt,5
/exp/day2/data/j_2239546.txt,0
/exp/day2/data/j_2239590.txt,4
/exp/day2/data/j_2239697.txt,4
/exp/day2/data/j_2239750.txt,5
/exp/day2/data/j_2239906.txt,0
/exp/day2/data/j_2239962.txt,5
/exp/day2/data/j_2240047.txt,3
/exp/day2/data/j_2240085.txt,5
/exp/day2/data/j_2240282.txt,5
/exp/day2/data/j_2240718.txt,0
/exp/day2/data/j_2240742.txt,4
/exp/day2/data/j_2241282.txt,5
/exp/day2/data/j_2241333.txt,4
/exp/day2/data/j_2241346.txt,5
/exp/day2/data/j_2241828.txt,5
/exp/day2/data/j_2241927.txt,3
/exp/day2/data/j_2241966.txt,0
/exp/day2/data/j_2242647.txt,3
/exp/day2/data/j_2242748.txt,2
/exp/day2/data/j_2243641.txt,5
/exp/day2/data/j_2244156.txt,3
/exp/day2/data/j_2244181.txt,5
/exp/day2/data/j_2245432.txt,2
/exp/day2/data/j_2245740.txt,3
/exp/day2/data/j_2247026.txt,4
/exp/day2/data/j_2247725.txt,3
/exp/day2/data/j_2247850.txt,3
/exp/day2/data/j_2247898.txt,5
/exp/day2/data/j_224796.txt,5
/exp/day2/data/j_2248295.txt,5
/exp/day2/data/j_2248648.txt,3
/exp/day2/data/j_2248794.txt,3
/exp/day2/data/j_2248838.txt,0
/exp/day2/data/j_2249383.txt,0
/exp/day2/data/j_2249708.txt,5
/exp/day2/data/j_2249849.txt,5
/exp/day2/data/j_2250312.txt,4
/exp/day2/data/j_2252101.txt,3
